time,open,max,min,close,result
2023-05-07 03:01:00.000000,1.117215,1.117215,1.116735,1.116755,loss
2023-05-07 03:02:00.000000,1.116745,1.116875,1.116745,1.116845,loss
2023-05-07 03:02:00.000000,1.116745,1.116875,1.116745,1.116845,loss
2023-05-07 02:59:00,1.117325,1.117325,1.117185,1.117255,loss
2023-05-07 03:00:00,1.117265,1.117415,1.117195,1.117215,loss
2023-05-07 03:01:00,1.117215,1.117215,1.116735,1.116755,loss
2023-05-07 03:02:00,1.116745,1.116875,1.116745,1.116845,loss
2023-05-07 03:03:00,1.116905,1.117075,1.116895,1.116895,loss
2023-05-07 03:04:00,1.116895,1.116945,1.116815,1.116845,loss
2023-05-07 03:05:00,1.116845,1.116885,1.116695,1.116705,loss
2023-05-07 03:06:00,1.116725,1.116825,1.116665,1.116685,loss
2023-05-07 03:07:00,1.116695,1.116695,1.116535,1.116665,loss
2023-05-07 03:08:00,1.116655,1.116655,1.116525,1.116535,loss
2023-05-07 03:09:00,1.116505,1.116505,1.116385,1.116485,loss
2023-05-07 03:10:00,1.116485,1.116545,1.116405,1.116475,loss
2023-05-07 03:11:00,1.116425,1.116555,1.116395,1.116435,loss
2023-05-07 03:12:00,1.116435,1.116455,1.116285,1.116295,loss
2023-05-07 03:13:00,1.116275,1.116355,1.116155,1.116305,loss
2023-05-07 03:14:00,1.116305,1.116315,1.116145,1.116165,loss
2023-05-07 03:15:00,1.116165,1.116255,1.116145,1.116175,loss
2023-05-07 03:16:00,1.116155,1.116425,1.116155,1.116385,loss
2023-05-07 03:16:59,1.116375,1.116465,1.116325,1.116325,loss
2023-05-07 03:16:59,1.116375,1.116465,1.116325,1.116325,loss
2023-05-07 03:25:00,1.115765,1.115875,1.115725,1.115755,loss
2023-05-07 03:26:00,1.115765,1.116095,1.115765,1.116095,loss
2023-05-07 03:27:00,1.116095,1.116285,1.116075,1.116185,loss
2023-05-07 03:28:00,1.116185,1.116215,1.115965,1.116085,loss
2023-05-07 03:29:00,1.116045,1.116075,1.115985,1.116065,loss
2023-05-07 03:30:00,1.116065,1.116165,1.116005,1.116075,loss
2023-05-07 03:31:00,1.116075,1.116085,1.115865,1.115875,loss
2023-05-07 03:32:00,1.115905,1.115915,1.115755,1.115825,loss
2023-05-07 03:33:00,1.115825,1.115875,1.115715,1.115755,loss
2023-05-07 03:34:00,1.115775,1.115915,1.115755,1.115895,loss
2023-05-07 03:35:00,1.115925,1.115975,1.115845,1.115905,loss
2023-05-07 03:36:00,1.115925,1.116005,1.115875,1.115895,loss
2023-05-07 03:37:00,1.115905,1.115965,1.115855,1.115965,loss
2023-05-07 03:38:00,1.115955,1.116015,1.115905,1.116005,loss
2023-05-07 03:39:00,1.115995,1.116085,1.115975,1.116075,loss
2023-05-07 03:40:00,1.116085,1.116195,1.116045,1.116115,loss
2023-05-07 03:41:00,1.116095,1.116115,1.115945,1.116035,loss
2023-05-07 03:42:00,1.116025,1.116065,1.115905,1.115905,loss
2023-05-07 03:42:59,1.115915,1.116035,1.115905,1.116005,loss
2023-05-07 03:42:59,1.115915,1.116035,1.115905,1.116005,loss
2023-05-07 03:29:00,1.116045,1.116075,1.115985,1.116065,loss
2023-05-07 03:30:00,1.116065,1.116165,1.116005,1.116075,loss
2023-05-07 03:31:00,1.116075,1.116085,1.115865,1.115875,loss
2023-05-07 03:32:00,1.115905,1.115915,1.115755,1.115825,loss
2023-05-07 03:33:00,1.115825,1.115875,1.115715,1.115755,loss
2023-05-07 03:34:00,1.115775,1.115915,1.115755,1.115895,loss
2023-05-07 03:35:00,1.115925,1.115975,1.115845,1.115905,loss
2023-05-07 03:36:00,1.115925,1.116005,1.115875,1.115895,loss
2023-05-07 03:37:00,1.115905,1.115965,1.115855,1.115965,loss
2023-05-07 03:38:00,1.115955,1.116015,1.115905,1.116005,loss
2023-05-07 03:39:00,1.115995,1.116085,1.115975,1.116075,loss
2023-05-07 03:40:00,1.116085,1.116195,1.116045,1.116115,loss
2023-05-07 03:41:00,1.116095,1.116115,1.115945,1.116035,loss
2023-05-07 03:42:00,1.116025,1.116065,1.115905,1.115905,loss
2023-05-07 03:43:00,1.115915,1.116035,1.115905,1.115995,loss
2023-05-07 03:44:00,1.116015,1.116085,1.115935,1.115965,loss
2023-05-07 03:45:00,1.115985,1.116015,1.115765,1.115815,loss
2023-05-07 03:46:00,1.115805,1.115815,1.115635,1.115695,loss
2023-05-07 03:46:59,1.115665,1.115775,1.115645,1.115695,loss
2023-05-07 03:46:59,1.115665,1.115775,1.115645,1.115695,loss
2023-05-07 04:37:00,1.117625,1.117785,1.117615,1.117765,loss
2023-05-07 04:38:00,1.117785,1.117875,1.117755,1.117785,loss
2023-05-07 04:39:00,1.117765,1.117945,1.117765,1.117885,loss
2023-05-07 04:40:00,1.117895,1.117895,1.117765,1.117825,loss
2023-05-07 04:41:00,1.117815,1.117835,1.117715,1.117775,loss
2023-05-07 04:42:00,1.117775,1.117815,1.117705,1.117765,loss
2023-05-07 04:43:00,1.117755,1.117925,1.117635,1.117925,loss
2023-05-07 04:44:00,1.117905,1.117915,1.117775,1.117785,loss
2023-05-07 04:45:00,1.117795,1.117995,1.117795,1.117855,loss
2023-05-07 04:46:00,1.117835,1.117915,1.117695,1.117715,loss
2023-05-07 04:47:00,1.117705,1.117855,1.117695,1.117695,loss
2023-05-07 04:48:00,1.117685,1.117735,1.117595,1.117685,loss
2023-05-07 04:49:00,1.117695,1.117785,1.117695,1.117745,loss
2023-05-07 04:50:00,1.117745,1.117795,1.117665,1.117755,loss
2023-05-07 04:51:00,1.117765,1.117785,1.117695,1.117775,loss
2023-05-07 04:52:00,1.117765,1.117785,1.117605,1.117615,loss
2023-05-07 04:53:00,1.117605,1.117725,1.117585,1.117645,loss
2023-05-07 04:54:00,1.117645,1.117765,1.117645,1.117695,loss
2023-05-07 04:54:59,1.117715,1.117765,1.117605,1.117655,loss
2023-05-07 04:55:00,1.117715,1.117765,1.117605,1.117625,loss
2023-05-07 04:41:00,1.117815,1.117835,1.117715,1.117775,loss
2023-05-07 04:42:00,1.117775,1.117815,1.117705,1.117765,loss
2023-05-07 04:43:00,1.117755,1.117925,1.117635,1.117925,loss
2023-05-07 04:44:00,1.117905,1.117915,1.117775,1.117785,loss
2023-05-07 04:45:00,1.117795,1.117995,1.117795,1.117855,loss
2023-05-07 04:46:00,1.117835,1.117915,1.117695,1.117715,loss
2023-05-07 04:47:00,1.117705,1.117855,1.117695,1.117695,loss
2023-05-07 04:48:00,1.117685,1.117735,1.117595,1.117685,loss
2023-05-07 04:49:00,1.117695,1.117785,1.117695,1.117745,loss
2023-05-07 04:50:00,1.117745,1.117795,1.117665,1.117755,loss
2023-05-07 04:51:00,1.117765,1.117785,1.117695,1.117775,loss
2023-05-07 04:52:00,1.117765,1.117785,1.117605,1.117615,loss
2023-05-07 04:53:00,1.117605,1.117725,1.117585,1.117645,loss
2023-05-07 04:54:00,1.117645,1.117765,1.117645,1.117695,loss
2023-05-07 04:55:00,1.117715,1.117765,1.117605,1.117625,loss
2023-05-07 04:56:00,1.117625,1.117635,1.117555,1.117555,loss
2023-05-07 04:57:00,1.117555,1.117555,1.117385,1.117435,loss
2023-05-07 04:58:00,1.117425,1.117515,1.117335,1.117395,loss
2023-05-07 04:58:58,1.117385,1.117605,1.117385,1.117605,loss
2023-05-07 04:58:59,1.117385,1.117605,1.117385,1.117605,loss
2023-05-07 05:46:00.000000,1.117295,1.117365,1.117245,1.117275,loss
2023-05-07 05:47:00.000000,1.117285,1.117325,1.117205,1.117295,loss
2023-05-07 05:48:00.000000,1.117285,1.117335,1.117175,1.117195,loss
2023-05-07 05:49:00.000000,1.117195,1.117235,1.117105,1.117135,loss
2023-05-07 05:50:00.000000,1.117095,1.117115,1.116945,1.117115,loss
2023-05-07 05:51:00.000000,1.117125,1.117125,1.116905,1.116905,loss
2023-05-07 05:52:00.000000,1.116935,1.116995,1.116785,1.116805,loss
2023-05-07 05:53:00.000000,1.116805,1.116865,1.116725,1.116755,loss
2023-05-07 05:54:00.000000,1.116765,1.116785,1.116655,1.116775,loss
2023-05-07 05:55:00.000000,1.116785,1.116795,1.116635,1.116645,loss
2023-05-07 05:56:00.003408,1.116635,1.116795,1.116615,1.116685,loss
2023-05-07 05:57:00.000000,1.116665,1.116815,1.116585,1.116795,loss
2023-05-07 05:58:00.000000,1.116815,1.116815,1.116685,1.116785,loss
2023-05-07 05:59:00.000000,1.116745,1.116905,1.116725,1.116835,loss
2023-05-07 06:00:00.000000,1.116825,1.116915,1.116795,1.116795,loss
2023-05-07 06:01:00.000000,1.116785,1.116985,1.116755,1.116795,loss
2023-05-07 06:02:00.000000,1.116805,1.116965,1.116795,1.116895,loss
2023-05-07 06:03:00.000000,1.116875,1.117065,1.116865,1.117035,loss
2023-05-07 06:04:00.000000,1.117045,1.117135,1.116985,1.117005,loss
2023-05-07 06:04:00.000000,1.117045,1.117135,1.116985,1.117005,loss
2023-05-07 06:17:00,1.117595,1.117765,1.117585,1.117665,loss
2023-05-07 06:18:00,1.117675,1.117785,1.117605,1.117685,loss
2023-05-07 06:19:00,1.117665,1.117715,1.117535,1.117575,loss
2023-05-07 06:20:00,1.117595,1.117605,1.117495,1.117545,loss
2023-05-07 06:21:00,1.117565,1.117645,1.117555,1.117625,loss
2023-05-07 06:22:00,1.117625,1.117665,1.117455,1.117475,loss
2023-05-07 06:23:00,1.117475,1.117565,1.117425,1.117555,loss
2023-05-07 06:24:00,1.117565,1.117675,1.117535,1.117615,loss
2023-05-07 06:25:00,1.117635,1.117655,1.117565,1.117605,loss
2023-05-07 06:26:00,1.117615,1.117615,1.117425,1.117595,loss
2023-05-07 06:27:00,1.117585,1.117585,1.117355,1.117385,loss
2023-05-07 06:28:00,1.117395,1.117425,1.117285,1.117325,loss
2023-05-07 06:29:00,1.117325,1.117395,1.117195,1.117395,loss
2023-05-07 06:30:00,1.117375,1.117515,1.117345,1.117345,loss
2023-05-07 06:31:00,1.117345,1.117415,1.117235,1.117385,loss
2023-05-07 06:32:00,1.117395,1.117485,1.117365,1.117425,loss
2023-05-07 06:33:00,1.117425,1.117555,1.117365,1.117505,loss
2023-05-07 06:34:00,1.117505,1.117575,1.117465,1.117575,loss
2023-05-07 06:34:59,1.117585,1.117635,1.117475,1.117475,loss
2023-05-07 06:34:59,1.117585,1.117635,1.117475,1.117475,loss
2023-05-07 07:33:00,1.117325,1.117375,1.117205,1.117305,loss
2023-05-07 07:34:00,1.117325,1.117365,1.117225,1.117275,loss
2023-05-07 07:35:00,1.117275,1.117315,1.117165,1.117165,loss
2023-05-07 07:36:00,1.117165,1.117185,1.117085,1.117125,loss
2023-05-07 07:37:00,1.117135,1.117175,1.117095,1.117135,loss
2023-05-07 07:38:00,1.117115,1.117225,1.117075,1.117085,loss
2023-05-07 07:39:00,1.117095,1.117215,1.116975,1.117135,loss
2023-05-07 07:40:00,1.117135,1.117235,1.117105,1.117105,loss
2023-05-07 07:41:00,1.117105,1.117115,1.117015,1.117075,loss
2023-05-07 07:42:00,1.117065,1.117065,1.116975,1.117065,loss
2023-05-07 07:43:00,1.117065,1.117455,1.117055,1.117455,loss
2023-05-07 07:44:00,1.117465,1.117625,1.117405,1.117625,loss
2023-05-07 07:45:00,1.117615,1.117655,1.117535,1.117615,loss
2023-05-07 07:46:00,1.117615,1.117675,1.117575,1.117625,loss
2023-05-07 07:47:00,1.117625,1.117635,1.117465,1.117555,loss
2023-05-07 07:48:00,1.117545,1.117655,1.117375,1.117375,loss
2023-05-07 07:49:00,1.117375,1.117385,1.117255,1.117345,loss
2023-05-07 07:50:00,1.117355,1.117385,1.117295,1.117305,loss
2023-05-07 07:50:59,1.117285,1.117385,1.117115,1.117385,loss
2023-05-07 07:51:00,1.117285,1.117385,1.117115,1.117385,loss
2023-05-07 07:47:00,1.117625,1.117635,1.117465,1.117555,loss
2023-05-07 07:48:00,1.117545,1.117655,1.117375,1.117375,loss
2023-05-07 07:49:00,1.117375,1.117385,1.117255,1.117345,loss
2023-05-07 07:50:00,1.117355,1.117385,1.117295,1.117305,loss
2023-05-07 07:51:00,1.117285,1.117385,1.117115,1.117385,loss
2023-05-07 07:52:00,1.117375,1.117435,1.117255,1.117255,loss
2023-05-07 07:53:00,1.117255,1.117275,1.117085,1.117185,loss
2023-05-07 07:54:00,1.117145,1.117295,1.117145,1.117145,loss
2023-05-07 07:55:00,1.117135,1.117305,1.117125,1.117255,loss
2023-05-07 07:56:00,1.117245,1.117295,1.117165,1.117295,loss
2023-05-07 07:57:00,1.117335,1.117505,1.117265,1.117425,loss
2023-05-07 07:58:00,1.117425,1.117425,1.117275,1.117285,loss
2023-05-07 07:59:00,1.117295,1.117415,1.117285,1.117375,loss
2023-05-07 08:00:00,1.117375,1.117475,1.117335,1.117335,loss
2023-05-07 08:01:00,1.117345,1.117395,1.117095,1.117095,loss
2023-05-07 08:02:00,1.117105,1.117145,1.117025,1.117025,loss
2023-05-07 08:03:00,1.117025,1.117045,1.116935,1.116975,loss
2023-05-07 08:04:00,1.116965,1.116985,1.116835,1.116925,loss
2023-05-07 08:04:59,1.116915,1.117075,1.116915,1.117055,loss
2023-05-07 08:04:59,1.116915,1.117075,1.116915,1.117055,loss
2023-05-07 10:05:00,1.115305,1.115365,1.115255,1.115255,loss
2023-05-07 10:06:00,1.115255,1.115295,1.115175,1.115195,loss
2023-05-07 10:07:00,1.115175,1.115315,1.115115,1.115115,loss
2023-05-07 10:08:00,1.115115,1.115275,1.115115,1.115245,loss
2023-05-07 10:09:00,1.115245,1.115255,1.115115,1.115195,loss
2023-05-07 10:10:00,1.115195,1.115405,1.115165,1.115405,loss
2023-05-07 10:11:00,1.115395,1.115515,1.115355,1.115355,loss
2023-05-07 10:12:00,1.115345,1.115725,1.115345,1.115615,loss
2023-05-07 10:13:00,1.115625,1.115655,1.115515,1.115615,loss
2023-05-07 10:14:00,1.115635,1.115755,1.115565,1.115565,loss
2023-05-07 10:15:00,1.115565,1.115615,1.115505,1.115615,loss
2023-05-07 10:16:00,1.115605,1.115755,1.115595,1.115715,loss
2023-05-07 10:17:00,1.115705,1.115845,1.115705,1.115785,loss
2023-05-07 10:18:00,1.115785,1.115835,1.115565,1.115575,loss
2023-05-07 10:19:00,1.115565,1.115565,1.115355,1.115375,loss
2023-05-07 10:20:00,1.115395,1.115495,1.115325,1.115475,loss
2023-05-07 10:21:00,1.115465,1.115705,1.115465,1.115695,loss
2023-05-07 10:22:00,1.115705,1.115835,1.115695,1.115825,loss
2023-05-07 10:22:59,1.115825,1.115895,1.115775,1.115785,loss
2023-05-07 10:22:59,1.115825,1.115895,1.115775,1.115785,loss
2023-05-07 10:27:00,1.115865,1.115885,1.115765,1.115815,loss
2023-05-07 10:28:00,1.115825,1.115915,1.115785,1.115785,loss
2023-05-07 10:29:00,1.115805,1.116035,1.115805,1.115965,loss
2023-05-07 10:30:00,1.115955,1.116155,1.115955,1.116085,loss
2023-05-07 10:31:00,1.116095,1.116265,1.116035,1.116045,loss
2023-05-07 10:32:00,1.116025,1.116035,1.115795,1.115795,loss
2023-05-07 10:33:00,1.115785,1.115835,1.115715,1.115825,loss
2023-05-07 10:34:00,1.115835,1.116055,1.115835,1.116035,loss
2023-05-07 10:35:00,1.116055,1.116365,1.116005,1.116295,loss
2023-05-07 10:36:00,1.116345,1.116385,1.116315,1.116315,loss
2023-05-07 10:37:00,1.116325,1.116405,1.116275,1.116285,loss
2023-05-07 10:38:00,1.116285,1.116455,1.116275,1.116425,loss
2023-05-07 10:39:00,1.116425,1.116545,1.116375,1.116495,loss
2023-05-07 10:40:00,1.116495,1.116635,1.116475,1.116635,loss
2023-05-07 10:41:00,1.116615,1.116785,1.116585,1.116775,loss
2023-05-07 10:42:00,1.116765,1.117025,1.116745,1.117025,loss
2023-05-07 10:43:00,1.117015,1.117025,1.116835,1.116985,loss
2023-05-07 10:44:00,1.116985,1.116995,1.116775,1.116825,loss
2023-05-07 10:44:59,1.116815,1.117065,1.116795,1.116975,loss
2023-05-07 10:45:00,1.116815,1.117065,1.116795,1.116975,loss
2023-05-07 10:58:00,1.117595,1.117625,1.117535,1.117615,loss
2023-05-07 10:59:00,1.117585,1.117635,1.117405,1.117435,loss
2023-05-07 11:00:00,1.117425,1.117515,1.117425,1.117495,loss
2023-05-07 11:01:00,1.117515,1.117515,1.117345,1.117365,loss
2023-05-07 11:02:00,1.117365,1.117375,1.117255,1.117255,loss
2023-05-07 11:03:00,1.117245,1.117385,1.117245,1.117375,loss
2023-05-07 11:04:00,1.117355,1.117405,1.117295,1.117325,loss
2023-05-07 11:05:00,1.117305,1.117455,1.117255,1.117445,loss
2023-05-07 11:06:00,1.117445,1.117455,1.117305,1.117315,loss
2023-05-07 11:07:00,1.117315,1.117395,1.117305,1.117335,loss
2023-05-07 11:08:00,1.117335,1.117425,1.117195,1.117195,loss
2023-05-07 11:09:00,1.117195,1.117295,1.117115,1.117295,loss
2023-05-07 11:10:00,1.117295,1.117425,1.117235,1.117405,loss
2023-05-07 11:11:00,1.117405,1.117445,1.117235,1.117245,loss
2023-05-07 11:12:00,1.117215,1.117415,1.117195,1.117255,loss
2023-05-07 11:13:00,1.117245,1.117385,1.117225,1.117265,loss
2023-05-07 11:14:00,1.117255,1.117325,1.117165,1.117325,loss
2023-05-07 11:15:00,1.117335,1.117415,1.117265,1.117405,loss
2023-05-07 11:15:58,1.117345,1.117425,1.117325,1.117405,loss
2023-05-07 11:15:59,1.117345,1.117425,1.117325,1.117405,loss
2023-05-07 10:59:00,1.117585,1.117635,1.117405,1.117435,loss
2023-05-07 11:00:00,1.117425,1.117515,1.117425,1.117495,loss
2023-05-07 11:01:00,1.117515,1.117515,1.117345,1.117365,loss
2023-05-07 11:02:00,1.117365,1.117375,1.117255,1.117255,loss
2023-05-07 11:03:00,1.117245,1.117385,1.117245,1.117375,loss
2023-05-07 11:04:00,1.117355,1.117405,1.117295,1.117325,loss
2023-05-07 11:05:00,1.117305,1.117455,1.117255,1.117445,loss
2023-05-07 11:06:00,1.117445,1.117455,1.117305,1.117315,loss
2023-05-07 11:07:00,1.117315,1.117395,1.117305,1.117335,loss
2023-05-07 11:08:00,1.117335,1.117425,1.117195,1.117195,loss
2023-05-07 11:09:00,1.117195,1.117295,1.117115,1.117295,loss
2023-05-07 11:10:00,1.117295,1.117425,1.117235,1.117405,loss
2023-05-07 11:11:00,1.117405,1.117445,1.117235,1.117245,loss
2023-05-07 11:12:00,1.117215,1.117415,1.117195,1.117255,loss
2023-05-07 11:13:00,1.117245,1.117385,1.117225,1.117265,loss
2023-05-07 11:14:00,1.117255,1.117325,1.117165,1.117325,loss
2023-05-07 11:15:00,1.117335,1.117415,1.117265,1.117405,loss
2023-05-07 11:16:00,1.117345,1.117425,1.117325,1.117405,loss
2023-05-07 11:16:59,1.117405,1.117745,1.117405,1.117685,loss
2023-05-07 11:16:59,1.117405,1.117745,1.117405,1.117685,loss
2023-05-07 13:45:00,1.118845,1.119005,1.118835,1.118935,loss
2023-05-07 13:46:00,1.118955,1.118955,1.118785,1.118945,loss
2023-05-07 13:47:00,1.118945,1.119035,1.118895,1.118905,loss
2023-05-07 13:48:00,1.118915,1.119005,1.118865,1.118865,loss
2023-05-07 13:49:00,1.118905,1.119125,1.118905,1.118975,loss
2023-05-07 13:50:00,1.118975,1.119015,1.118925,1.119015,loss
2023-05-07 13:51:00,1.119025,1.119035,1.118875,1.119005,loss
2023-05-07 13:52:00,1.119025,1.119025,1.118925,1.118935,loss
2023-05-07 13:53:00,1.118935,1.118935,1.118705,1.118765,loss
2023-05-07 13:54:00,1.118765,1.118765,1.118585,1.118625,loss
2023-05-07 13:55:00,1.118625,1.118625,1.118325,1.118405,loss
2023-05-07 13:56:00,1.118415,1.118415,1.118245,1.118295,loss
2023-05-07 13:57:00,1.118275,1.118275,1.117955,1.118015,loss
2023-05-07 13:58:00,1.118005,1.118065,1.117875,1.117935,loss
2023-05-07 13:59:00,1.117935,1.118175,1.117925,1.118175,loss
2023-05-07 14:00:00,1.118175,1.118305,1.118175,1.118305,loss
2023-05-07 14:01:00,1.118315,1.118315,1.118055,1.118155,loss
2023-05-07 14:02:00,1.118145,1.118155,1.117955,1.118025,loss
2023-05-07 14:02:59,1.118025,1.118095,1.117965,1.118055,loss
2023-05-07 14:02:59,1.118025,1.118095,1.117965,1.118055,loss
2023-05-07 13:56:00,1.118415,1.118415,1.118245,1.118295,loss
2023-05-07 13:57:00,1.118275,1.118275,1.117955,1.118015,loss
2023-05-07 13:58:00,1.118005,1.118065,1.117875,1.117935,loss
2023-05-07 13:59:00,1.117935,1.118175,1.117925,1.118175,loss
2023-05-07 14:00:00,1.118175,1.118305,1.118175,1.118305,loss
2023-05-07 14:01:00,1.118315,1.118315,1.118055,1.118155,loss
2023-05-07 14:02:00,1.118145,1.118155,1.117955,1.118025,loss
2023-05-07 14:03:00,1.118025,1.118095,1.117965,1.118075,loss
2023-05-07 14:04:00,1.118015,1.118075,1.117955,1.118045,loss
2023-05-07 14:05:00,1.118055,1.118065,1.117955,1.117985,loss
2023-05-07 14:06:00,1.117985,1.118015,1.117765,1.117825,loss
2023-05-07 14:07:00,1.117825,1.117865,1.117725,1.117725,loss
2023-05-07 14:08:00,1.117725,1.117725,1.117535,1.117705,loss
2023-05-07 14:09:00,1.117705,1.117825,1.117635,1.117665,loss
2023-05-07 14:10:00,1.117665,1.117705,1.117595,1.117635,loss
2023-05-07 14:11:00,1.117605,1.117675,1.117545,1.117665,loss
2023-05-07 14:12:00,1.117665,1.117695,1.117485,1.117485,loss
2023-05-07 14:13:00,1.117425,1.117455,1.117295,1.117355,loss
2023-05-07 14:13:59,1.117355,1.117485,1.117335,1.117475,loss
2023-05-07 14:13:59,1.117355,1.117485,1.117335,1.117475,loss
2023-05-07 14:00:00,1.118175,1.118305,1.118175,1.118305,loss
2023-05-07 14:01:00,1.118315,1.118315,1.118055,1.118155,loss
2023-05-07 14:02:00,1.118145,1.118155,1.117955,1.118025,loss
2023-05-07 14:03:00,1.118025,1.118095,1.117965,1.118075,loss
2023-05-07 14:04:00,1.118015,1.118075,1.117955,1.118045,loss
2023-05-07 14:05:00,1.118055,1.118065,1.117955,1.117985,loss
2023-05-07 14:06:00,1.117985,1.118015,1.117765,1.117825,loss
2023-05-07 14:07:00,1.117825,1.117865,1.117725,1.117725,loss
2023-05-07 14:08:00,1.117725,1.117725,1.117535,1.117705,loss
2023-05-07 14:09:00,1.117705,1.117825,1.117635,1.117665,loss
2023-05-07 14:10:00,1.117665,1.117705,1.117595,1.117635,loss
2023-05-07 14:11:00,1.117605,1.117675,1.117545,1.117665,loss
2023-05-07 14:12:00,1.117665,1.117695,1.117485,1.117485,loss
2023-05-07 14:13:00,1.117425,1.117455,1.117295,1.117355,loss
2023-05-07 14:14:00,1.117355,1.117485,1.117335,1.117485,loss
2023-05-07 14:15:00,1.117485,1.117695,1.117435,1.117695,loss
2023-05-07 14:16:00,1.117695,1.117725,1.117575,1.117655,loss
2023-05-07 14:17:00,1.117675,1.117675,1.117515,1.117555,loss
2023-05-07 14:17:59,1.117545,1.117715,1.117545,1.117645,loss
2023-05-07 14:17:59,1.117545,1.117715,1.117545,1.117645,loss
2023-05-07 15:36:00,1.118845,1.119015,1.118825,1.118995,loss
2023-05-07 15:37:00,1.118985,1.119055,1.118925,1.118945,loss
2023-05-07 15:38:00,1.118935,1.119205,1.118935,1.119145,loss
2023-05-07 15:39:00,1.119135,1.119155,1.118975,1.119005,loss
2023-05-07 15:40:00,1.119005,1.119035,1.118815,1.118915,loss
2023-05-07 15:41:00,1.118905,1.119045,1.118885,1.119005,loss
2023-05-07 15:42:00,1.119025,1.119375,1.119015,1.119365,loss
2023-05-07 15:43:00,1.119365,1.119615,1.119335,1.119605,loss
2023-05-07 15:44:00,1.119605,1.119655,1.119545,1.119645,loss
2023-05-07 15:45:00,1.119635,1.119635,1.119365,1.119385,loss
2023-05-07 15:46:00,1.119385,1.119585,1.119385,1.119475,loss
2023-05-07 15:47:00,1.119485,1.119695,1.119465,1.119505,loss
2023-05-07 15:48:00,1.119505,1.119505,1.119395,1.119425,loss
2023-05-07 15:49:00,1.119495,1.119575,1.119335,1.119335,loss
2023-05-07 15:50:00,1.119355,1.119395,1.119185,1.119185,loss
2023-05-07 15:51:00,1.119155,1.119235,1.119115,1.119225,loss
2023-05-07 15:52:00,1.119265,1.119425,1.119235,1.119375,loss
2023-05-07 15:53:00,1.119385,1.119675,1.119365,1.119635,loss
2023-05-07 15:54:00,1.119655,1.119675,1.119495,1.119525,loss
2023-05-07 15:54:01,1.119535,1.119535,1.119535,1.119535,loss
2023-05-07 15:38:00,1.118935,1.119205,1.118935,1.119145,loss
2023-05-07 15:39:00,1.119135,1.119155,1.118975,1.119005,loss
2023-05-07 15:40:00,1.119005,1.119035,1.118815,1.118915,loss
2023-05-07 15:41:00,1.118905,1.119045,1.118885,1.119005,loss
2023-05-07 15:42:00,1.119025,1.119375,1.119015,1.119365,loss
2023-05-07 15:43:00,1.119365,1.119615,1.119335,1.119605,loss
2023-05-07 15:44:00,1.119605,1.119655,1.119545,1.119645,loss
2023-05-07 15:45:00,1.119635,1.119635,1.119365,1.119385,loss
2023-05-07 15:46:00,1.119385,1.119585,1.119385,1.119475,loss
2023-05-07 15:47:00,1.119485,1.119695,1.119465,1.119505,loss
2023-05-07 15:48:00,1.119505,1.119505,1.119395,1.119425,loss
2023-05-07 15:49:00,1.119495,1.119575,1.119335,1.119335,loss
2023-05-07 15:50:00,1.119355,1.119395,1.119185,1.119185,loss
2023-05-07 15:51:00,1.119155,1.119235,1.119115,1.119225,loss
2023-05-07 15:52:00,1.119265,1.119425,1.119235,1.119375,loss
2023-05-07 15:53:00,1.119385,1.119675,1.119365,1.119635,loss
2023-05-07 15:54:00,1.119655,1.119675,1.119495,1.119525,loss
2023-05-07 15:55:00,1.119535,1.119585,1.119475,1.119475,loss
2023-05-07 15:56:00,1.119475,1.119575,1.119405,1.119575,loss
2023-05-07 15:56:00,1.119475,1.119575,1.119405,1.119575,loss
2023-05-07 15:49:00,1.119495,1.119575,1.119335,1.119335,loss
2023-05-07 15:50:00,1.119355,1.119395,1.119185,1.119185,loss
2023-05-07 15:51:00,1.119155,1.119235,1.119115,1.119225,loss
2023-05-07 15:52:00,1.119265,1.119425,1.119235,1.119375,loss
2023-05-07 15:53:00,1.119385,1.119675,1.119365,1.119635,loss
2023-05-07 15:54:00,1.119655,1.119675,1.119495,1.119525,loss
2023-05-07 15:55:00,1.119535,1.119585,1.119475,1.119475,loss
2023-05-07 15:56:00,1.119475,1.119575,1.119405,1.119575,loss
2023-05-07 15:57:00,1.119595,1.119605,1.119485,1.119605,loss
2023-05-07 15:58:00,1.119635,1.119775,1.119615,1.119775,loss
2023-05-07 15:59:00,1.119765,1.119935,1.119745,1.119935,loss
2023-05-07 16:00:00,1.119945,1.120185,1.119945,1.120185,loss
2023-05-07 16:01:00,1.120205,1.120455,1.120205,1.120315,loss
2023-05-07 16:02:00,1.120315,1.120565,1.120315,1.120515,loss
2023-05-07 16:03:00,1.120535,1.120575,1.120165,1.120215,loss
2023-05-07 16:04:00,1.120215,1.120375,1.120215,1.120335,loss
2023-05-07 16:05:00,1.120345,1.120475,1.120295,1.120325,loss
2023-05-07 16:06:00,1.120325,1.120385,1.120235,1.120235,loss
2023-05-07 16:06:59,1.120255,1.120365,1.120205,1.120325,loss
2023-05-07 16:07:00,1.120255,1.120365,1.120205,1.120325,loss
2023-05-07 15:58:00,1.119635,1.119775,1.119615,1.119775,loss
2023-05-07 15:59:00,1.119765,1.119935,1.119745,1.119935,loss
2023-05-07 16:00:00,1.119945,1.120185,1.119945,1.120185,loss
